Topic,Title,ID,Comments,Label,Index
ukraine war news,Russians Flee Into Exile Because Of Putin&#39;s War With Ukraine: NYT,https://www.youtube.com/watch?v=pv4fPYhklRA,"The greatest value of democracies is the peaceful transition of power to a new government.
The alternative are coups, revolutions or monarchy.
That is also what made Trump dangerous, he tried to end the peaceful transition of power, as he thinks like a monarch.",0,[ 371   24  414 ...  418 1437 1000]
ukraine war news,Russians Flee Into Exile Because Of Putin&#39;s War With Ukraine: NYT,https://www.youtube.com/watch?v=pv4fPYhklRA,"Stay and fight. Like the Ukrainians, whose heroism and devotion to country is putting the rest of the world to shame.",0,[ 199  216  206 ... 1147  596  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"We all feel for Ukraine. In bird`s eye view though, there are no more imortant task at hand than to avoid a global/nuclear war. In the end we may find ourselves stuck between a rock and a hard place. Pragmatism is key. There are no winners.",0,[ 199  225  116 ... 1147  596  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"You'd be absolutely insane to lift any sanctions against Russia. That would send a complete wrong message, that it's ok to flatten a country for a few weeks then go back to normal. NO THANK YOU!",0,[108  43 121 ... 343 564 289]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,What about the cost of rebuilding Ukraine ? What about the Russian demands beyond’s neutrality ? Seems this guy is negotiating on behalf of the Russians and not supporting Ukraine.,1,[ 116  216  118 ... 1205  528  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"""Minimum objective they would accept"", are you joking? They will have to leave tail between their legs, face the international court, and pay for all they have done to Ukraine.",0,[  97   72  216 ...  437 1147  596]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"“Neutrality” for Ukraine is the demand of the wolf that the sheep should kneel quietly and allow him to dine at leisure, in peace.",0,[ 101   97   72 ...  177 1205  374]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Mark Ohanlon's stance is entirely flawed
Any negotiation of a settlement with Russia at this point has to come with 

1. full Reparations for the damage it caused
2. Apologies from Russia as a country to Ukraine and the Ukrainian People 
3. Removal of all Russian troops from contested areas including Crimea and no further aid being sent separatist groups in the region.  

The Brookings Institute's stance is untenable to preventing this from happening again.",0,[ 121  236  225 ... 1205  289  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Diplomacy is absolutely not an option when u deal with psychopaths, just like u dont negotiate with terrorists, all u do is give them more time to gather more resources and to plan a bigger/more devastating attack when others are least expecting it. If a country has this kind of ""human-being"" as its leader, there will be no way to sustain peace and human progress period.",0,[ 256 1331 1145 ... 1437 1147 1000]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Great Stuff. I started watching your videos last year as a beginner before giving stock market a trial. I was able to make $972,000 within 3 Months with a capital of $200,000. keep it up!",0,[ 609  886 1361 ... 1185  564  157]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"So, the Budapest Memorandum back in 1994 was just another worthless piece of paper? I thought it was to protect Ukraine’s independence, sovereignty, and existing borders. Russia signed that treaty! It also reaffirmed countries would refrain from the threat or use of force against Ukraine?",0,[ 184  216  204 ...  418  739 1147]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"""In spite of temporary victories, violence never brings permanent peace."" — Dr. Martin Luther King Jr.",0,[1333 1447 1152 ...  179 1147 1336]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Sanctions should last at least 2 years and then be ""re considered"" upon Russia abiding by any agreement.",0,[  99   43  252 ... 1437  564  601]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"the difference between ""looking dangerous"" and ""being dangerous"".Russia 
describes military doctrine as defensive military doctrine. With regard 
to nuclear weapons specifically, Russia reserves the right to use 
nuclear weapons: in response to the use of nuclear and other types of 
weapons of mass destruction against it or its allies,in case of 
aggression against Russia with the use of conventional weapons when the 
very existence of the state is threatened. oops

befor saying i am a bot clicking on name show i not a bot",0,[  53   55  121 ... 1147 1437  289]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Why are you lying? This will definitely not help Ukraine now.,0,[  72  199  237 ... 1205  528  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"when it comes to money, memories grow fonder real fast",0,[ 609 1281  281 ...  550  939  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"The senior guy must have forgotten  the rule: ""Wishful thinking isn't good science"".",0,[836 832 136 ... 222 271 157]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Russia doesn't get to come back into the fold.,0,[151 187 126 ... 289 564 343]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Don't lift the sanctions even aftwr this war. Let him use what is not siezed from his reserve billions to rebuild Ukraine. They need to pay dearly for their disgusting behavior.,0,[  43  116  252 ... 1205  528  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"""russia's defending their own territories"" here fixed it for you.",0,[ 134  160  202 ... 1147 1437  289]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"It's time for us to give him a powerful ultimatum. A date to get out of Ukraine. The time has come, everyone sees how weak he is.",0,[  72  199  237 ... 1205  343  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Does this mean that someone in the Kremlin has the courage to tell Putin the truth?,0,[1031  161 1135 ... 1417  739 1000]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,If Ukraine gives up their military it's all over for them. Territory concessions maybe but that's it.,0,[216 184 199 ... 437 528 739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Unless Russia backs out and returns ALL territories including Crimea and Luhansk and Donbas and lets Ukraine decide its own allegiance they shouldn't even bother to get on the negotiations table.,0,[225 252 183 ... 564 739 528]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Thank you Ukraine for holding up to the Russian army which has 80% of Putin’s army surrounding your country. Your efforts Ukraine, have greatly diminished and exposed Putin’s military might.  That’s why Putin is calling for China’s help",0,[225 223 190 ... 528 739 418]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Keep in mind that there's a big difference between what Russia deserves and what Russia can reasonably be expected to agree to. This guy is talking about the latter.
I think it's entirely feasible for Ukraine, with as much help as NATO can provide without becoming combatants,  to make this invasion so costly that Russia will decide to back out.
However, getting Russia to accept punishments as severe as it deserves would require defeating and conquring it, at least as thoroughly as we did to Nazi Germany and Japan in World War II. Even if we could somehow ensure that the war didn't go nuclear, the damage and death toll would be at least as large as it was for WWII. For everyone who's outraged about the possibility that Russia won't get the punishment that it deserves, ask yourself ""am I willing to pay a price that high for vengeance?"".",0,[  33   43  218 ...  418 1147  739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"And if Russia invades Estonia?
We always seem one move behind on the game.
What is the military plan to counterattack if Estonia
is invaded?
*silence*",1,[  30  138   63 ...  289 1147 1323]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"yea, whatever, you dont know Putin, study the chechen war, this is playing out the same way",0,[1311 1275  161 ... 1417  739  564]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Um don't equate this to the 2003, two very different situations",0,[1271  886 1136 ... 1065  157  418]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"I would just like to congratulate the Russian forces. They have lost 3 major generals one general and 5 colonels fighting bravely. Now normally there are on average 1,400 regular troops to one general and 100 troops to one colonel. So we would expect the above looses to equate to Russian troop deaths to over 6,000 soldiers. However Moscow has informed us that only 500 troops have been lost. As we know Moscow never lies we must assume that instead of normally sending cannon fodder to their deaths, that Moscow has put all those generals and colonels in the front line to die instead. Well Done Russia (for those whose first language is not English please read the definition of sarcasm)",0,[ 120  213  272 ...  939 1417  289]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Where are these guys when Russia wins?,1,[151 187 156 ... 601 739 289]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"Does not really matter if your Russian, Ukrainian, some kinfd of Nato bloke or Asian. Could we please tell our so called country leaders that we are bloody tired of this insane stupidity???  Getting kinda fed up with politics being valued more than humanity...",0,[ 62 184 150 ... 692 421 407]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,"He then said to me: “Son of man, I am about to cut off the food supply in Jerusalem. The people will eat rationed food in anxiety and drink rationed water in despair,
--Ezekiel 4:16",0,[175 137 182 ... 702 696 739]
ukraine war news,"Russia is aware it is not winning the war in Ukraine, says Brookings senior fellow",https://www.youtube.com/watch?v=KI-cQgxlaIE,Use Russia's foreign reserves to rebuild Ukraine better than before. Make Kiev look more beautiful than Paris.,0,[ 201  239  183 ...  596 1000  739]
